timestamp,heart_rate,threshold_anomaly,anomaly_reason,severity,rolling_mean,rolling_std,z_score,residual_anomaly,residual_anomaly_reason
2024-10-01 06:00:00,76.39428267292992,False,,Normal,80.02694053386183,20.334316514635482,-0.17864665771631302,False,
2024-10-01 06:01:00,118.58425562873276,False,,Normal,80.02694053386183,20.334316514635482,1.89616961902555,False,
2024-10-01 06:02:00,85.97175572921502,False,,Normal,80.02694053386183,20.334316514635482,0.2923538098131126,False,
2024-10-01 06:03:00,86.75642777139826,False,,Normal,80.02694053386183,20.334316514635482,0.33094237033984203,False,
2024-10-01 06:04:00,85.09408100184993,False,,Normal,80.02694053386183,20.334316514635482,0.24919156811341503,False,
2024-10-01 06:05:00,82.84410531191222,False,,Normal,80.02694053386183,20.334316514635482,0.13854238166698973,False,
2024-10-01 06:06:00,82.85963031869365,False,,Normal,80.02694053386183,20.334316514635482,0.1393058696360478,False,
2024-10-01 06:07:00,85.99992234750137,False,,Normal,80.02694053386183,20.334316514635482,0.2937389862895828,False,
2024-10-01 06:08:00,86.2108755995731,False,,Normal,80.02694053386183,20.334316514635482,0.3041132342533957,False,
2024-10-01 06:09:00,83.68329462267172,False,,Normal,80.02694053386183,20.334316514635482,0.1798119895677962,False,
2024-10-01 06:10:00,90.343107226839,False,,Normal,80.02694053386183,20.334316514635482,0.5073279044429287,False,
2024-10-01 06:11:00,83.56336321999981,False,,Normal,80.02694053386183,20.334316514635482,0.1739140093387775,False,
2024-10-01 06:12:00,75.30665538038136,False,,Normal,80.02694053386183,20.334316514635482,-0.23213393565252843,False,
2024-10-01 06:13:00,87.95917183968645,False,,Normal,80.02694053386183,20.334316514635482,0.39009085503437463,False,
2024-10-01 06:14:00,81.097584371385,False,,Normal,80.02694053386183,20.334316514635482,0.052652066475925526,False,
2024-10-01 06:15:00,81.0174176486585,False,,Normal,80.02694053386183,20.334316514635482,0.04870963159121384,False,
2024-10-01 06:16:00,76.82679575043811,False,,Normal,80.02694053386183,20.334316514635482,-0.15737655228017572,False,
2024-10-01 06:17:00,92.20297997208952,False,,Normal,80.02694053386183,20.334316514635482,0.59879262874026,False,
2024-10-01 06:18:00,76.46798809137721,False,,Normal,80.02694053386183,20.334316514635482,-0.1750219765144856,False,
2024-10-01 06:19:00,88.31009717672816,False,,Normal,80.02694053386183,20.334316514635482,0.4073486428499303,False,
2024-10-01 06:20:00,83.06943837854044,False,,Normal,80.02694053386183,20.334316514635482,0.14962379939669923,False,
2024-10-01 06:21:00,77.26774933494536,False,,Normal,80.02694053386183,20.334316514635482,-0.13569136003362592,False,
2024-10-01 06:22:00,76.38267547231551,False,,Normal,80.02694053386183,20.334316514635482,-0.1792174760192166,False,
